Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP
-82,-79,-82,
-82,-79,-82,
-82,-79,-82,
-82,-79,-82,
-82,-79,-82,
-82,-79,-82,
-82,-79,-82,
-82,-79,-82,
-82,-79,-81,
-82,-79,-81,
-82,-79,-81,
-82,-79,-81,
-82,-79,-81,
-82,-79,-81,
-82,-79,-81,
-82,-79,-81,
-82,-79,-82,
-82,-79,-82,
-82,-79,-82,
-82,-79,-82,
,-79,-82,
,-79,-82,
,-79,-82,
,-79,-82,
,-78,-83,
,-78,-83,
,-78,-83,
,-78,-83,
,-78,-83,
,-78,-83,
,-78,-83,
,-78,-83,
,-79,-83,
,-79,-83,
,-79,-83,
,-79,-83,
,-78,-82,
,-78,-82,
,-78,-82,
,-78,-82,
,-78,-83,
,-78,-83,
,-78,-83,
,-78,-83,
,-79,-82,
,-79,-82,
,-79,-82,
,-79,-82,
,-79,-83,
,-79,-83,
,-79,-83,
,-79,-83,
,-78,-83,
,-78,-83,
,-78,-83,
,-78,-83,
,-79,-81,
,-79,-81,
,-79,-81,
,-79,-81,
-83,-78,-81,
-83,-78,-81,
-83,-78,-81,
-83,-78,-81,
,-78,-82,
,-78,-82,
,-78,-82,
,-78,-82,
,-78,-81,
,-78,-81,
,-78,-81,
,-78,-81,
,-79,-82,
,-79,-82,
,-79,-82,
,-79,-82,
,-78,-82,
,-78,-82,
,-78,-82,
,-78,-82,
,-77,-81,
,-77,-81,
,-77,-81,
,-77,-81,
,-77,-82,
,-77,-82,
,-77,-82,
,-77,-82,
,-85,-87,
,-85,-87,
,-85,-87,
,-85,-87,
-94,-91,-81,
-94,-91,-81,
-94,-91,-81,
-94,-91,-81,
-94,-87,-84,
-94,-87,-84,
-94,-87,-84,
-94,-87,-84,
-97,-88,-85,
-97,-88,-85,
-97,-88,-85,
-97,-88,-85,
,-84,-84,
,-84,-84,
,-84,-84,
,-84,-84,
-99,-81,-82,
-99,-81,-82,
-99,-81,-82,
-99,-81,-82,
,-79,-83,
,-79,-83,
,-79,-83,
,-79,-83,
,-79,-84,
,-79,-84,
,-79,-84,
,-79,-84,
-101,-79,-84,
-101,-79,-84,
-101,-79,-84,
-101,-79,-84,
-98,-78,-84,
-98,-78,-84,
-98,-78,-84,
-98,-78,-84,
-99,-79,-83,
-99,-79,-83,
-99,-79,-83,
-99,-79,-83,
,-79,-94,
,-79,-94,
,-79,-94,
,-79,-94,
-104,-82,-83,
-104,-82,-83,
-104,-82,-83,
-104,-82,-83,
,-84,-84,
,-84,-84,
,-84,-84,
,-84,-84,
,-86,-83,
,-86,-83,
,-86,-83,
,-86,-83,
,-88,-96,
,-88,-96,
,-88,-96,
,-88,-96,
,-89,-84,
,-89,-84,
,-89,-84,
,-89,-84,
,-90,-84,
,-90,-84,
,-90,-84,
,-90,-84,
-92,-90,-84,
-92,-90,-84,
-92,-90,-84,
-92,-90,-84,
-91,-90,-84,
-91,-90,-84,
-91,-90,-84,
-91,-90,-84,
-102,-89,-84,
-102,-89,-84,
-102,-89,-84,
-102,-89,-84,
,-90,-84,
,-90,-84,
,-90,-84,
,-90,-84,
-91,-90,-84,
-91,-90,-84,
-91,-90,-84,
-91,-90,-84,
,-88,-88,
,-88,-88,
,-88,-88,
,-88,-88,
-92,-89,-84,
-92,-89,-84,
-92,-89,-84,
-92,-89,-84,
-93,,-84,
-93,,-84,
-93,,-84,
-93,,-84,
-93,-88,-85,
-93,-88,-85,
-93,-88,-85,
-93,-88,-85,
-94,-86,-84,
-94,-86,-84,
-94,-86,-84,
-94,-86,-84,
-94,-85,-97,
-94,-85,-97,
-94,-85,-97,
-94,-85,-97,
,-85,-84,
,-85,-84,
,-85,-84,
,-85,-84,
